id	mass	x	y	vel_x	vel_y
0	5.02547e+32	5.62024e+14	2.73946e+15	153776	261287
1	7.08432e+10	-2.75384e+14	1.27837e+15	-195852	172290
2	5.76655e+11	4.93708e+15	3.10692e+15	-42642.6	-164019
3	1.42259e+29	-2.31669e+15	-1.04171e+15	91632.9	-174749
4	2.49947e+22	3.36181e+16	-2.87092e+16	2.82306e+06	-2.50377e+06
5	2.18955e+17	-5.51126e+15	2.17374e+15	94905.3	8066.54
6	4.2882e+23	5.6763e+15	-1.34461e+15	159359	-33812.3
7	2.03361e+27	-4.56124e+15	2.19292e+15	-117197	-32603.1
8	2.69747e+22	-4.23897e+17	-7.7766e+17	-8.17617e+06	-1.48113e+07
9	5.56463e+16	1.39366e+15	3.34111e+14	236417	-78251.5
10	5.31067e+15	-5.05909e+15	-1.00438e+15	198572	11882.9
11	3.42552e+28	-8.49291e+15	-7.40177e+15	-29717.3	-101680
12	7.93296e+22	-2.5202e+15	-7.38618e+14	247562	-195112
13	9.09496e+14	-6.59639e+15	-3.82526e+15	-41723.6	-79841.6
14	2.71242e+26	3.02576e+15	-6.33289e+15	-112025	-208961
15	1.0384e+22	-1.8687e+14	1.19493e+15	108506	-201431
16	4.60839e+30	1.68697e+16	-1.25647e+15	945367	-343580
17	1.26519e+24	-5.05141e+15	1.33599e+15	126770	-50291.8
18	2.40692e+17	-4.07138e+15	4.34628e+14	-136959	86402.1
19	3.86934e+22	-1.04855e+16	2.80008e+15	-63213.3	-64925.3
20	1.94664e+15	-1.27944e+15	8.24824e+14	-221551	42278.8
21	2.12366e+31	3.87869e+16	-2.7671e+17	3.01626e+06	-1.95472e+07
22	9.24921e+21	5.98877e+15	1.56692e+15	-59786.7	-72031.1
23	1.73012e+33	1.07692e+15	2.53221e+15	-93762.4	17900.9
24	1.43744e+25	3.65319e+15	-2.33814e+15	-397126	292250
25	2.74568e+14	-9.91902e+14	-9.8863e+14	-15227.6	151496
26	7.94742e+14	2.14309e+15	4.67478e+15	16203.9	-33418.2
27	4.1854e+30	8.15932e+14	2.82674e+15	-13706.6	-89179.9
28	5.07421e+34	1.31221e+16	2.15027e+16	1.04134e+06	1.34523e+06
29	5.23338e+19	6.06979e+14	7.13896e+13	40687.7	133466
30	7.78683e+33	4.85687e+15	2.05134e+15	5005.67	-88466.6
31	2.36042e+23	4.24451e+15	-3.46879e+15	-186335	-116285
32	2.78844e+30	-2.74704e+15	1.03809e+16	32451.4	216609
33	3.70739e+22	2.28346e+15	-4.17941e+15	-107633	-29331.8
34	6.92493e+12	7.30242e+15	-2.4541e+15	-2757.36	128713
35	5.06385e+21	-3.14009e+15	5.41731e+14	-183483	120123
36	1.47898e+13	-3.28363e+15	-7.67307e+14	-36506.9	231349
37	5.62322e+12	2.58322e+15	-1.74458e+13	150934	-62038.1
38	1.4015e+29	7.56819e+15	-7.08445e+15	-38711.1	-135813
39	4.70393e+28	-4.21668e+15	9.54209e+14	60303.7	652291
40	6.02214e+34	-4.54406e+15	-7.68792e+14	-9335.7	-21543.2
41	3.99993e+30	-4.11444e+15	-9.89366e+14	-123268	172712
42	1.20838e+14	6.3249e+15	1.11063e+15	175694	-56246.2
43	8.1741e+34	4.60777e+15	-2.83665e+15	-68122.8	13775.3
44	9.05338e+32	5.9462e+15	-1.61956e+16	-71829	-3.66527e+06
45	3.01552e+25	-8.40696e+16	1.21069e+16	-2.0596e+06	295294
46	2.71414e+21	-2.55128e+16	-1.28655e+16	-425393	-263572
47	3.93149e+20	3.23772e+15	-9.45883e+14	22331.5	7158.94
48	6.40856e+31	4.59674e+13	9.04381e+15	97411.5	515812
49	8.60666e+19	-3.98345e+15	3.1194e+15	97758.7	206551
50	5.40013e+15	-3.34032e+15	-1.15515e+15	-127540	93740.7
51	1.04078e+20	6.53586e+15	-3.73287e+15	-100791	-48179.8
52	8.34462e+23	1.85294e+15	-6.16024e+14	230175	-81633.1
53	5.22951e+17	-2.51974e+15	-1.01697e+14	-16009.3	215882
54	2.34121e+12	5.97243e+14	-9.20655e+14	-106724	70716.1
55	1.1308e+31	2.83899e+15	3.43784e+13	-88747.3	-86398
56	1.60814e+12	-5.10434e+15	3.13804e+15	-181390	-60007.6
57	4.83952e+32	2.08229e+15	7.77479e+14	-198765	174967
58	6.40841e+24	-7.10876e+15	3.17131e+15	-38325.3	-111694
59	2.98418e+27	-6.13406e+15	1.73072e+15	42808.8	105957
60	2.47948e+14	-7.76129e+15	-8.27747e+14	-4229.43	82414.3
61	5.68505e+20	-2.34063e+16	-2.95529e+16	-341799	-765186
62	2.46528e+22	2.48721e+15	1.06347e+15	-9142.86	-111207
63	3.0424e+34	-2.87163e+15	1.37211e+15	8316.7	40177.8
64	2.28955e+30	-3.03632e+15	6.66617e+14	-279867	43147
65	1.90323e+15	-1.12708e+15	2.90959e+15	-78491.2	-91088.2
66	2.07626e+25	-1.31252e+17	2.2763e+17	-2.71059e+06	4.54277e+06
67	4.55214e+32	-1.71482e+15	1.63713e+15	326292	194173
68	5.26226e+21	2.99212e+15	8.90367e+15	519892	300714
