id	mass	x	y	vel_x	vel_y
0	7.59155e+20	4.32295e+12	-9.65932e+14	-38.5185	-12521.8
1	5.35939e+23	2.92446e+15	-3.12998e+15	37586.2	-40817.8
2	7.01797e+24	-2.84847e+15	-8.08168e+13	-37030	-713.804
3	4.85308e+12	3.65601e+15	2.12594e+15	47806.3	28118.2
4	1.86662e+12	2.85665e+15	7.45261e+14	37568.5	9229.06
5	1.20197e+19	-3.39422e+15	-1.87558e+15	-44535.3	-24817.4
6	4.19345e+24	-2.08724e+14	-2.72947e+14	-2393.76	-3685.39
7	7.65023e+24	6.84366e+14	1.5667e+15	8650.28	20964.3
8	4.03326e+11	3.64458e+15	-5.13634e+13	47672.8	-93.3587
9	1.91751e+24	2.46387e+15	-1.00401e+15	32196.3	-13668.8
10	1.01506e+16	-1.30052e+15	3.80219e+15	-16999.6	49912.8
11	3.30543e+19	1.47033e+15	-4.22052e+14	18950.8	-5115.92
12	4.21057e+17	1.65441e+15	-2.97716e+15	22057.1	-38810.9
13	8.38914e+16	-2.51433e+15	-3.14098e+15	-32243.1	-41084.8
14	6.04656e+17	2.77082e+15	3.34864e+15	35397.6	43101.5
15	2.91792e+17	1.84346e+14	1.1996e+15	2281.01	15665.9
16	1.43443e+12	-1.57277e+15	2.77262e+15	-20597.5	35478.8
17	2.97334e+19	2.0275e+15	-2.51467e+14	25706.2	-3331.68
18	2.4266e+24	3.02074e+15	1.2038e+15	39853.2	15447.2
19	6.71197e+19	2.90285e+15	1.93156e+15	37802.3	24982.2
20	2.93101e+18	-3.11474e+15	-3.06625e+15	-40393.5	-40043.6
21	5.76523e+14	-1.59605e+15	4.59832e+14	-21301.5	6447.06
22	6.98776e+11	8.41503e+12	2.10341e+15	156.409	26673.8
23	1.61441e+20	2.42017e+14	-1.26317e+15	2703.82	-15761.2
24	2.25685e+21	3.78622e+15	1.47241e+15	48599.8	19460.4
25	5.6933e+21	1.40256e+14	1.72247e+15	2114.61	22320.9
26	1.67573e+25	-2.38269e+15	-1.64561e+15	-30882	-21303.7
27	1.88117e+17	-7.62078e+14	4.02554e+14	-10499.2	5249.24
28	1.11242e+21	-2.05879e+15	-1.69543e+15	-26589.7	-22167.7
29	4.8028e+17	-7.27021e+14	1.93916e+15	-9475.65	25626.3
30	2.9088e+19	-2.69846e+15	-1.95376e+15	-35642.1	-25679.2
31	1.4227e+19	1.15671e+15	-2.06667e+15	15108.3	-26637.2
32	2.32865e+16	3.07063e+14	-3.44131e+15	3430.76	-44301.9
33	1.24963e+11	2.43654e+15	-1.72814e+15	31726.1	-22112.6
34	3.9966e+13	2.81009e+14	-1.01064e+15	3774.8	-12689.6
35	8.99161e+11	-3.87813e+15	-3.25967e+14	-49738.6	-3749.42
36	1.95528e+18	-1.8726e+15	1.22873e+15	-24919.5	15593.6
37	2.00459e+25	-6.93188e+14	-2.24557e+15	-8732.88	-29634.4
38	5.2959e+17	3.06059e+14	-3.59865e+15	4060.43	-47272
39	1.62035e+20	1.5922e+15	3.58753e+15	20885.2	46682.3
40	1.32974e+25	4.65225e+14	2.27032e+15	6443.41	29994.7
41	7.17206e+23	2.63091e+15	-2.2189e+15	34722.4	-28366.5
42	6.54076e+25	-3.67662e+15	-2.63674e+15	-48222.8	-34001.2
43	7.94482e+22	2.26937e+15	-8.74425e+14	29335.4	-11804
44	1.0326e+17	-1.52236e+15	-2.68025e+15	-19214.2	-34890.1
45	1.44278e+23	-3.47604e+15	2.27984e+15	-44736.1	29656.9
