id	mass	x	y	vel_x	vel_y
0	7.59155e+20	6.99463e+12	-8.81559e+13	-33.9866	-12630.2
1	5.35939e+23	2.93382e+14	-2.72685e+14	37590.1	-40821.7
2	7.01797e+24	-2.56219e+14	-3.08434e+13	-37042.6	-714.79
3	4.85308e+12	3.0951e+14	1.57631e+14	47811.9	28121.2
4	1.86662e+12	2.26719e+14	9.91876e+13	37580.7	9233.14
5	1.20197e+19	-2.76671e+14	-1.38325e+14	-44542.2	-24821
6	4.19345e+24	-3.44433e+13	-8.38978e+12	-3032.22	-4102.24
7	7.65023e+24	7.86517e+13	9.88103e+13	8672.59	21001.4
8	4.03326e+11	3.07389e+14	-4.48252e+13	47681	-93.9521
9	1.91751e+24	2.09964e+14	-4.71306e+13	32211.8	-13673.7
10	1.01506e+16	-1.10519e+14	3.08218e+14	-17001.7	49919.5
11	3.30543e+19	1.43323e+14	-6.37926e+13	18987.2	-5129.21
12	4.21057e+17	1.10366e+14	-2.60297e+14	22061.4	-38819.7
13	8.38914e+16	-2.57265e+14	-2.64985e+14	-32247.2	-41089.5
14	6.04656e+17	2.92949e+14	3.31486e+14	35400.8	43105.2
15	2.91792e+17	2.45428e+13	1.02191e+14	2294.98	15737.2
16	1.43443e+12	-1.30893e+14	2.89009e+14	-20601.7	35487
17	2.97334e+19	2.27808e+14	-1.82205e+13	25726	-3333.7
18	2.4266e+24	2.30905e+14	1.22453e+14	39863.2	15451.8
19	6.71197e+19	2.56607e+14	1.82752e+14	37809.3	24987
20	2.93101e+18	-2.8715e+14	-2.63154e+14	-40397.5	-40047.4
21	5.76523e+14	-1.04471e+14	8.42027e+12	-21354.2	6456.67
22	6.98776e+11	-2.53362e+12	2.36003e+14	156.322	26692.5
23	1.61441e+20	5.26185e+13	-1.59292e+14	2714.66	-15802.9
24	2.25685e+21	3.84169e+14	1.10165e+14	48605.3	19462.2
25	5.6933e+21	-7.78826e+12	1.59617e+14	2115.06	22354.6
26	1.67573e+25	-2.20837e+14	-1.54272e+14	-30891.8	-21310.5
27	1.88117e+17	-2.54317e+13	3.40268e+13	-10695	5416.73
28	1.11242e+21	-1.97395e+14	-1.43583e+14	-26600.8	-22176.4
29	4.8028e+17	-6.36198e+13	1.45053e+14	-9486.3	25652.5
30	2.9088e+19	-2.03425e+14	-1.56147e+14	-35650.8	-25685.7
31	1.4227e+19	9.90296e+13	-2.01893e+14	15116.4	-26652.6
32	2.32865e+16	6.68987e+13	-3.40084e+14	3431.91	-44309.6
33	1.24963e+11	2.15607e+14	-1.80178e+14	31734.9	-22119.4
34	3.9966e+13	1.6544e+13	-1.21434e+14	3789.41	-12760.4
35	8.99161e+11	-3.96361e+14	-6.35008e+13	-49744.5	-3750.14
36	1.95528e+18	-1.28045e+14	1.37032e+14	-24936.5	15608
37	2.00459e+25	-8.18135e+13	-1.70949e+14	-8740.52	-29653.9
38	5.2959e+17	2.18212e+13	-2.89518e+14	4061.15	-47280.8
39	1.62035e+20	1.30201e+14	3.19704e+14	20887.9	46688.6
40	1.32974e+25	1.41454e+13	1.70457e+14	6446.57	30017.9
41	7.17206e+23	2.00265e+14	-2.33179e+14	34728.7	-28372.7
42	6.54076e+25	-3.00975e+14	-2.56627e+14	-48226.9	-34004.4
43	7.94482e+22	2.15703e+14	-4.80802e+13	29352	-11809
44	1.0326e+17	-1.77304e+14	-2.3784e+14	-19219.8	-34898.6
45	1.44278e+23	-3.44458e+14	2.03827e+14	-44740.9	29659.8
46	3.17979e+18	-1.0517e+14	-1.62735e+14	-8310.98	-22315.3
47	1.14531e+16	-2.6016e+14	-2.21863e+14	-30977.2	-34509.2
48	2.5723e+25	2.7414e+14	2.09271e+14	38876	25768.7
