id	mass	x	y	vel_x	vel_y
0	5.02547e+32	-7.59738e+15	-4.90336e+15	-456.624	34582.6
1	7.08432e+10	2.4424e+14	-2.97702e+15	111373	-163587
2	5.76655e+11	4.1166e+15	4.89895e+15	-17516.5	-15664.9
3	1.42259e+29	-7.18416e+14	1.1818e+15	-48468.8	28138.7
4	2.49947e+22	3.54912e+15	-3.59146e+15	36753.9	-17665
5	2.18955e+17	-8.44023e+15	1.1867e+15	33865.6	6087.86
6	4.2882e+23	5.7906e+14	-2.63292e+15	-46946	-23314.8
7	2.03361e+27	-2.52367e+15	5.44901e+14	37481.5	1416.28
8	2.69747e+22	1.26515e+15	-7.47149e+15	-8.17632e+06	-1.48121e+07
9	5.56463e+16	-7.95087e+15	-1.85675e+15	22470.9	-47061.3
10	5.31067e+15	-8.14112e+15	1.48994e+14	-33646.6	-25004
11	3.42552e+28	-6.46701e+15	-4.83719e+15	-42831.5	-17809.1
12	7.93296e+22	-9.3415e+14	2.65886e+15	-2723.47	-43201.8
13	9.09496e+14	-7.62743e+15	-1.84148e+15	38969.4	37514.1
14	2.71242e+26	6.54512e+15	8.92251e+14	-14471.5	42257.6
15	1.0384e+22	-2.72067e+15	3.81141e+15	17187.3	-22420.2
16	4.60839e+30	3.82616e+15	4.21051e+15	12707.1	7859.11
17	1.26519e+24	-4.14596e+15	4.86499e+15	-30325	29156.7
18	2.40692e+17	-4.80745e+15	-4.32702e+15	-536.687	-38852.5
19	3.86934e+22	-7.41172e+15	4.69039e+15	-57897.1	-47381.1
20	1.94664e+15	3.2525e+15	8.29984e+14	22415.6	-46005.4
21	2.12366e+31	-3.96163e+14	-3.85635e+14	-43190.9	9213.08
22	9.24921e+21	6.7588e+15	4.34958e+15	2360.12	-31165.4
23	1.73012e+33	2.92702e+15	-1.13625e+15	31810.3	45626.1
24	1.43744e+25	7.67589e+15	9.5958e+14	10181.3	20069.5
25	2.74568e+14	-1.62195e+15	-4.72367e+15	47221.1	15527.6
26	7.94742e+14	7.64534e+14	4.68706e+15	36802.5	44405.6
27	4.1854e+30	4.96411e+14	4.96386e+15	28419.3	5054.96
28	5.07421e+34	-5.71785e+15	1.85462e+14	2279.01	-109.202
29	5.23338e+19	2.63351e+15	2.48928e+15	-12001.3	-11513.3
30	7.78683e+33	6.10802e+15	3.55782e+15	-31420.7	29927.1
31	2.36042e+23	7.9388e+15	-1.25513e+15	-39297.7	-25665.9
32	2.78844e+30	-3.26565e+15	4.20699e+15	-50885.2	-47557.4
33	3.70739e+22	7.45128e+15	-2.98207e+15	19868.1	-29497.8
34	6.92493e+12	3.73219e+15	-4.09122e+15	-31839.5	50851.3
35	5.06385e+21	-2.01365e+15	-2.57099e+15	32594.1	-19187.4
36	1.47898e+13	-3.87729e+15	-2.15379e+15	25790.1	-35225
37	5.62322e+12	-9.17625e+14	1.80628e+15	45837.5	-29170.9
38	1.4015e+29	6.10532e+15	-2.53494e+14	6309.9	2675.83
39	4.70393e+28	-5.25917e+15	-2.44962e+14	-10367.2	-12706.5
40	6.02214e+34	-3.54233e+15	-1.15014e+13	40746.7	7573.36
41	3.99993e+30	-4.78797e+15	-3.85738e+15	25768.7	11966.7
42	1.20838e+14	-3.1053e+15	-8.82861e+14	4810.2	42443.1
43	8.1741e+34	8.67056e+15	-3.39844e+15	-3581.42	3997.41
44	9.05338e+32	6.72631e+15	8.70223e+14	53042.6	-12420.4
45	3.01552e+25	-1.42962e+15	2.53313e+14	54117.3	67682.1
46	2.71414e+21	-5.13677e+15	1.28982e+15	-50627.7	-47445.5
47	3.93149e+20	2.12787e+15	-1.26296e+15	47014.9	-10017.8
48	6.40856e+31	-8.5552e+15	2.10169e+14	51051.8	-47625.9
49	8.60666e+19	-7.75323e+15	-4.77687e+15	47117	21241.8
50	5.40013e+15	-1.44623e+15	7.547e+14	-10277	-45786.2
51	1.04078e+20	7.64138e+15	1.78749e+14	-25608.2	-46591
