id	mass	x	y	vel_x	vel_y
0	5.02547e+32	-7.59752e+15	-4.82515e+15	258.758	43787.2
1	7.08432e+10	4.00032e+14	-2.8228e+15	-51700	21807
2	5.76655e+11	4.07959e+15	4.77329e+15	31369.8	-189642
3	1.42259e+29	-8.1001e+14	1.24201e+15	-41086.1	29784.5
4	2.49947e+22	3.61528e+15	-3.63396e+15	28839.4	-25187.9
5	2.18955e+17	-8.366e+15	1.21054e+15	40274	17688.8
6	4.2882e+23	4.70209e+14	-2.69947e+15	-62455.9	-50834.1
7	2.03361e+27	-2.44983e+15	5.453e+14	35289.6	909.511
8	2.69747e+22	-1.50874e+16	-3.70946e+16	-8.17624e+06	-1.48114e+07
9	5.56463e+16	-7.89805e+15	-1.95117e+15	30425.6	-47761.1
10	5.31067e+15	-8.2016e+15	9.91039e+13	-26916.6	-24913.8
11	3.42552e+28	-6.54738e+15	-4.8565e+15	-37938.6	-2978.44
12	7.93296e+22	-1.03959e+15	2.55288e+15	-126116	-32149.4
13	9.09496e+14	-7.54118e+15	-1.76684e+15	47320.3	36986.9
14	2.71242e+26	6.53143e+15	9.69446e+14	-323.158	34087.7
15	1.0384e+22	-2.68599e+15	3.76044e+15	17539.1	-28500.2
16	4.60839e+30	3.85543e+15	4.22335e+15	16529.6	4859.54
17	1.26519e+24	-4.20658e+15	4.91668e+15	-30326.5	22623.8
18	2.40692e+17	-4.78966e+15	-4.39408e+15	18450.5	-28050.4
19	3.86934e+22	-7.59224e+15	4.62431e+15	-119399	-6090.57
20	1.94664e+15	3.29303e+15	7.31843e+14	17891	-52037.2
21	2.12366e+31	-4.743e+14	-3.5651e+14	-33870.3	22555.4
22	9.24921e+21	6.76657e+15	4.28793e+15	5257.53	-30611.2
23	1.73012e+33	2.99105e+15	-1.04131e+15	32219.9	49490.7
24	1.43744e+25	7.69751e+15	9.99936e+14	11657.7	20401.6
25	2.74568e+14	-1.52669e+15	-4.68568e+15	47984.3	22482.6
26	7.94742e+14	8.36416e+14	4.77136e+15	35115.5	39898.9
27	4.1854e+30	5.5152e+14	4.96928e+15	26709.7	360.898
28	5.07421e+34	-5.71055e+15	1.83408e+14	4928.45	-1980.9
29	5.23338e+19	2.60808e+15	2.46261e+15	-13536.1	-15209.9
30	7.78683e+33	6.04928e+15	3.60656e+15	-26407.4	20277.9
31	2.36042e+23	7.85648e+15	-1.30869e+15	-43339.6	-27814.5
